,01brn_d,02symm_d,03max_BO_d,04mean_BO_d,05depthX_d,06depthY_d,07depthZ_d,08sholl100_d,09sholl200_d,10sholl300_d,11l200_d,12l300_d,13l400_d,14max_PL_d,15min_PL_d,16mean_PL_d,17max_lng_d,18mean_lng_d,19Total_lng_d,20max_lng_d_d,21mean_lng_d_d,22max_D_d,23mean_D_d,24GR2_d,25GR3_d,26max GR_d,27meanGR_d,28above2_d,name,file
39,2.0043213737826426,-0.3026744668932976,1.2304489213782739,1.0123504383864292,2.4691000457142462,2.6277958410280347,2.3666097103924297,1.3222192947339193,0.6020599913279624,0.0,0.0,0.0,0.0,2.895931850305724,2.0852833540116413,2.729253027959823,2.343441368837506,1.6861867724171886,3.7032201117159693,2.369192299943142,1.7108723085217417,0.8405572358902624,0.11445214269838383,0.8450980400142568,0.47712125471966244,1.4312281074259359,0.2087776897697079,-1.1592233337683857,Martinotti,NMO_37672
40,1.806179973983887,-0.2078010587221403,1.2041199826559248,1.0282312391002542,2.1416065301182505,2.518000379235449,2.0989896394011773,1.255272505103306,0.0,0.0,0.0,0.0,0.0,2.8014131626001246,1.9372741166356882,2.66562451761551,2.19782237586871,1.6823198138292532,3.50839461653008,2.243100727735876,1.7385103029098588,0.559352373275346,-0.06106375870499442,1.0,0.0,1.199983921131421,0.27933053061391544,-0.8061799739838872,Martinotti,NMO_79465
41,1.8808135922807914,-0.18674065958955902,1.2304489213782739,1.0081687890774271,2.5246816628511612,2.545987102271373,1.9442852206887526,1.3222192947339193,0.0,0.0,0.0,0.0,0.0,2.8465147910584854,2.0379455302726246,2.642013116442702,2.272823817633087,1.725034476963948,3.6226615682543897,2.354846937693447,1.792881186526413,0.44383408637296956,-0.05073308721937593,0.9030899869919435,0.47712125471966244,0.9302366676534631,0.21698857814124423,-0.9777236052888478,Martinotti,NMO_79458
42,1.8864907251724818,-0.22199724186180392,1.3010299956639813,1.0467877170449311,2.484185911097994,2.5062749712869747,1.9965554496333653,1.4313637641589874,0.0,0.0,0.0,0.0,0.0,2.886672333644554,2.164168011571037,2.711816461348506,2.194935651679035,1.732752862669587,3.6358428496615303,2.3054962751938413,1.8225328005855113,0.35144669440986154,-0.125421516897221,1.2041199826559248,0.0,0.7795766371582499,0.23049666195973895,-0.682370742516557,Martinotti,NMO_79457
43,1.8976270912904414,-0.2449550737466738,1.146128035678238,0.8533420136984637,2.6592219146136116,2.7423087001160735,2.16172726971602,1.1760912590556813,0.7781512503836436,0.6989700043360189,1.1139433523068367,0.6989700043360189,0.47712125471966244,2.9274071321952,2.00084400953802,2.7235959837001653,2.6514291483026278,1.8098031847646825,3.7236170371483994,2.7751041366499876,1.9348702354784482,0.7126496887845603,-0.10144692218873912,0.47712125471966244,0.0,1.487311782350884,0.19751381210303545,-1.420505836570779,Martinotti,NMO_37190
44,1.7160033436347992,-0.22450402886928203,1.146128035678238,0.9051337295019299,2.5266622930104643,2.539226695042995,1.9239172231131056,1.2041199826559248,0.3010299956639812,0.0,0.47712125471966244,0.0,0.0,2.912034548177741,2.3586627234955344,2.793419793296099,2.3586627234955344,1.7468936564538438,3.471169526054633,2.406120207838918,1.805870530851098,0.722648358911131,0.03293405522859827,0.6020599913279624,0.3010299956639812,1.1818489284528384,0.19579927759210658,-1.1139433523068367,Martinotti,NMO_37787
45,1.6127838567197355,-0.1976899900923998,1.2041199826559248,0.868430684492687,2.4849401294680282,2.600820484917715,2.204472703648964,1.1760912590556813,0.6020599913279624,0.0,0.6989700043360189,0.0,0.0,3.0236090564230147,1.756210419627135,2.7153663831938344,2.3504824760020773,1.8403225072002125,3.4837751836864,2.468021390039557,1.8850059555906933,0.3804210110608974,-0.008366997468308822,0.6989700043360189,0.3010299956639812,0.8597084107954551,0.20066531072918053,-0.9138138523837167,Martinotti,NMO_37301
46,1.7242758696007892,-0.21301014994238096,1.0791812460476249,0.8846065812979305,2.419840141416905,2.469129537394408,2.1952906601109694,1.255272505103306,0.47712125471966244,0.0,0.0,0.0,0.0,2.7585534363979214,2.3502625082225297,2.681725293467033,2.363208525313135,1.8507453899664847,3.5831391497894534,2.3634337963376524,1.823591520840082,0.7343036641155843,0.16529909153253874,0.7781512503836436,0.3010299956639812,1.1309201111971143,0.23615627326597208,-0.9461246192171454,Martinotti,NMO_79464
47,1.146128035678238,-0.26524118802375474,0.7781512503836436,0.5667320289862194,1.988960070390338,2.4938343229718565,1.944137073158098,0.6989700043360189,0.47712125471966244,0.0,0.3010299956639812,0.3010299956639812,0.0,2.5157248258276645,1.8886400166646495,2.2699130362848474,2.445447813338699,1.816310058537646,3.0204300411935705,2.628430486512612,1.9778948746584364,0.22124145515210228,-0.1475534338261837,0.0,0.0,0.2642699403261838,0.0977084251847108,0.0,Martinotti,NMO_36965
48,2.110589710299249,-0.35638843537056286,1.2304489213782739,0.9542425094393249,2.741017585324273,2.970407319863822,2.2420691123389402,1.0,0.8450980400142568,0.6989700043360189,0.3010299956639812,0.0,0.0,2.9057979717174085,1.8791456591047897,2.6389010683786527,2.3935243598967655,1.4902549580502673,3.610828889256117,2.3287579867577235,1.503102156466592,0.5968590494440925,-0.06857301026724319,1.3010299956639813,0.9030899869919435,1.2593725331842975,0.21357985005459812,-0.8095597146352678,bitufted,NMO_37099
49,1.568201724066995,-0.28332268590477805,1.0791812460476249,0.8388490907372553,2.5857990090130007,2.6554553925267945,2.1692040365236194,1.041392685158225,0.9030899869919435,0.0,0.6989700043360189,0.0,0.0,2.9695396643096332,2.1439813251009476,2.693860645026923,2.4216514126632243,1.8969050069848896,3.498964998312852,2.4916868145801865,1.9743748203642526,0.588161996521196,-0.024290757859935334,0.3010299956639812,0.3010299956639812,1.167651476136736,0.18818944512899496,-1.2671717284030137,bitufted,NMO_37244
50,1.7323937598229686,-0.4476663590575032,1.2304489213782739,0.9667590668613208,2.358772151492734,2.474536765872086,2.1879717016473967,0.9030899869919435,0.0,0.0,0.3010299956639812,0.0,0.0,2.572735912661396,1.4479303912818955,2.320226728637735,2.316912090391961,1.4840936798908448,3.239968535563336,2.450767269384655,1.612985201811525,0.5998830611469473,-0.14953077091193717,0.6020599913279624,0.3010299956639812,1.3254950101323444,0.23118345383654745,-1.130333768495006,bitufted,NMO_37110
